,user,timestamp,xcoordinate,ycoordinate
145,40,2017-07-18 05:43:00,0.886902385631,0.777678386793
146,40,2017-05-18 07:04:00,0.896596709558,0.78511219326
147,40,2017-07-03 16:13:00,0.884166338844,0.80215575518
148,40,2017-07-24 04:08:00,0.906099810061,0.787540547691
149,16,2017-05-10 03:52:00,0.898686610286,0.793834059001
150,16,2017-07-05 08:35:00,0.920694869773,0.777036997043
151,16,2017-07-18 05:47:00,0.89397024565,0.795033261271
152,16,2017-05-18 07:07:00,0.900582388171,0.792662782144
153,16,2017-07-03 16:13:00,0.900375693722,0.792104059585
154,16,2017-07-24 04:08:00,0.891296190006,0.816330582439
155,89,2017-05-10 03:52:00,0.891326938174,0.786059377944
156,89,2017-07-05 08:37:00,0.909518976792,0.789826541171
157,89,2017-07-18 05:44:00,0.895398852067,0.790647281095
158,89,2017-05-18 07:06:00,0.914878809687,0.787690247292
159,89,2017-07-03 16:15:00,0.881196597929,0.776193665719
160,89,2017-07-24 04:12:00,0.916397133408,0.805635308149
161,10,2017-05-10 03:48:00,0.902589574274,0.803216355056
162,10,2017-07-05 08:33:00,0.905148251278,0.787319275543
163,10,2017-07-18 05:46:00,0.8819748801,0.798000697007
164,10,2017-05-18 07:08:00,0.893595213362,0.800185695181
165,10,2017-07-03 16:14:00,0.907501179346,0.793585191686
166,10,2017-07-24 04:08:00,0.882507000641,0.806269457262
167,90,2017-05-10 03:50:00,0.91788387539,0.782232437987
168,90,2017-07-05 08:37:00,0.904576511496,0.802325689266
169,90,2017-07-18 05:45:00,0.894895073345,0.779075751962
170,90,2017-05-18 07:05:00,0.916367153675,0.795908191598
171,90,2017-07-03 16:17:00,0.90300980832,0.77418457653
172,90,2017-07-24 04:12:00,0.923028896457,0.810462672088
173,45,2017-05-10 03:51:00,0.905030282964,0.791615353442
174,45,2017-07-05 08:37:00,0.909797004897,0.790289618671
175,45,2017-07-18 05:43:00,0.908118907289,0.79651091274
176,45,2017-05-18 07:08:00,0.914479769628,0.802375162949
177,45,2017-07-03 16:15:00,0.891340970093,0.798196214411
178,45,2017-07-24 04:12:00,0.888952754503,0.794587666584
179,15,2017-05-05 13:15:00,0.869599863134,0.80219045743
180,15,2017-07-10 11:59:00,0.917994838087,0.788531976459
181,15,2017-07-09 16:36:00,0.900082198714,0.80923331606
182,15,2017-06-15 00:21:00,0.916067262267,0.778545509161
183,15,2017-07-10 17:08:00,0.910786808105,0.80935013546
184,96,2017-05-05 13:16:00,0.903997009942,0.804343426575
185,96,2017-07-10 11:59:00,0.915583650196,0.798154995416
186,96,2017-07-09 16:40:00,0.901331740856,0.782430494504
187,96,2017-06-15 00:24:00,0.907156854625,0.787331956141
188,96,2017-07-10 17:10:00,0.911665346751,0.776140302502
189,2,2017-05-05 13:15:00,0.916748198011,0.79150408463
190,2,2017-07-10 11:59:00,0.890272071175,0.81288140548
191,2,2017-07-09 16:40:00,0.911990282686,0.800239851027
192,2,2017-06-15 00:21:00,0.915181015106,0.811257381968
193,2,2017-07-10 17:12:00,0.907278445416,0.787785766668
194,13,2017-05-05 13:16:00,0.905101166514,0.801877056752
195,13,2017-07-10 12:02:00,0.892025735999,0.806171729569
196,13,2017-07-09 16:37:00,0.912223931695,0.7987498019
197,13,2017-06-15 00:24:00,0.889818263116,0.801584985751
198,13,2017-07-10 17:09:00,0.886479903389,0.819937372429
199,39,2017-05-14 14:08:00,0.898963177509,0.809980506439
200,39,2017-06-24 11:51:00,0.90030545955,0.787404646489
201,39,2017-06-24 20:44:00,0.884538477892,0.808195142904
202,39,2017-05-20 09:42:00,0.895758664395,0.788320053313
203,39,2017-06-10 22:43:00,0.918212915969,0.801233197068
204,39,2017-05-27 14:49:00,0.897130715591,0.78545254933
205,39,2017-05-20 13:48:00,0.902805130337,0.800293181863
206,39,2017-05-21 18:38:00,0.891931467893,0.789540996117
207,1,2017-05-14 14:09:00,0.890918765183,0.808346997347
208,1,2017-06-24 11:53:00,0.90230675974,0.812527977519
209,1,2017-06-24 20:45:00,0.906473925222,0.795954649897
210,1,2017-05-20 09:44:00,0.894960234097,0.794332395757
211,1,2017-06-10 22:43:00,0.904316266597,0.793965413658
212,1,2017-05-27 14:49:00,0.90331210226,0.809913473131
213,1,2017-05-20 13:49:00,0.895873049193,0.808690104458
214,1,2017-05-21 18:42:00,0.893869752401,0.786980565121
215,2,2017-05-14 14:12:00,0.901345334058,0.805829682595
216,2,2017-06-24 11:55:00,0.895012405862,0.793875870503
217,2,2017-06-24 20:45:00,0.901724168835,0.78777342139
218,2,2017-05-20 09:45:00,0.888901117825,0.791122402499
219,2,2017-06-10 22:47:00,0.911643865966,0.782545196306
220,2,2017-05-27 14:50:00,0.909004927317,0.7905348569
221,2,2017-05-20 13:50:00,0.896466465584,0.783062079068
222,2,2017-05-21 18:41:00,0.902202639833,0.794706314437
223,43,2017-05-14 14:09:00,0.913615360212,0.81696251462
224,43,2017-06-24 11:51:00,0.908458053446,0.789464692429
225,43,2017-06-24 20:45:00,0.894764881415,0.800468189838
226,43,2017-05-20 09:42:00,0.917262369408,0.810553697849
227,43,2017-06-10 22:43:00,0.921064067869,0.804008268546
228,43,2017-05-27 14:49:00,0.920171162838,0.799857347171
229,43,2017-05-20 13:52:00,0.908859431609,0.806319879575
230,43,2017-05-21 18:38:00,0.890261286088,0.801435700774
231,28,2017-06-23 00:58:00,0.910772769227,0.803421800197
232,28,2017-07-05 15:34:00,0.904100889442,0.779271474322
233,28,2017-07-08 14:46:00,0.906811484093,0.801764340588
234,48,2017-06-23 01:02:00,0.909771944551,0.793470452194
235,48,2017-07-05 15:37:00,0.892163987411,0.792586378211
236,48,2017-07-08 14:48:00,0.909483455438,0.809044930106
237,22,2017-06-23 01:02:00,0.902440772744,0.793593574715
238,22,2017-07-05 15:38:00,0.888818974002,0.800118106609
239,22,2017-07-08 14:49:00,0.889094273644,0.801833777356
240,6,2017-06-23 00:58:00,0.907120907203,0.796295936479
241,6,2017-07-05 15:35:00,0.90682449218,0.792046097975
242,6,2017-07-08 14:48:00,0.890832544359,0.783131493204
243,49,2017-07-20 12:12:00,0.899384866844,0.796527637179
244,49,2017-06-20 23:00:00,0.898879079415,0.788119589883
245,49,2017-06-27 19:25:00,0.900388991093,0.792949527854
246,49,2017-06-10 04:18:00,0.909806126979,0.807529692831
247,49,2017-07-21 13:11:00,0.89723195134,0.772994630668
248,49,2017-07-11 02:00:00,0.909619672783,0.800316193423
249,49,2017-06-25 18:21:00,0.895401851944,0.810333306263
250,1,2017-07-20 12:14:00,0.890607246376,0.802152275625
251,1,2017-06-20 23:01:00,0.90767445387,0.784240005148
252,1,2017-06-27 19:29:00,0.884462940882,0.781952741793
253,1,2017-06-10 04:19:00,0.895403772109,0.783440172324
254,1,2017-07-21 13:12:00,0.898553678813,0.80351197074
255,1,2017-07-11 02:04:00,0.915344798575,0.798951701895
256,1,2017-06-25 18:24:00,0.893955739287,0.801611529084
257,99,2017-07-20 12:13:00,0.918054690264,0.806828957338
258,99,2017-06-20 23:01:00,0.901199833245,0.793829540273
259,99,2017-06-27 19:26:00,0.905801828642,0.795279357025
260,99,2017-06-10 04:19:00,0.898697852304,0.814492864818
261,99,2017-07-21 13:13:00,0.907247911589,0.791626016155
262,99,2017-07-11 02:00:00,0.898305843617,0.783762651483
263,99,2017-06-25 18:22:00,0.889020765701,0.808091834164
264,46,2017-07-20 12:15:00,0.908309720189,0.795667808584
265,46,2017-06-20 23:01:00,0.893866450195,0.795472102121
266,46,2017-06-27 19:26:00,0.893864726344,0.788069334767
267,46,2017-06-10 04:19:00,0.894843139666,0.792625091094
268,46,2017-07-21 13:14:00,0.923853866417,0.827001738912
269,46,2017-07-11 02:01:00,0.92335022062,0.79835394805
270,46,2017-06-25 18:24:00,0.90405625638,0.791648939832
271,67,2017-07-20 12:13:00,0.888737453101,0.795423308035
272,67,2017-06-20 23:02:00,0.917911572298,0.802482544442
273,67,2017-06-27 19:28:00,0.897489795451,0.797625303105
274,67,2017-06-10 04:20:00,0.914088118748,0.781901297306
275,67,2017-07-21 13:12:00,0.886250943065,0.789245159261
276,67,2017-07-11 02:04:00,0.899359063794,0.795273835956
277,67,2017-06-25 18:24:00,0.893342748608,0.794252172131
278,52,2017-07-20 12:13:00,0.898685346046,0.80666414328
279,52,2017-06-20 23:03:00,0.87905968747,0.813603708442
280,52,2017-06-27 19:27:00,0.899071738718,0.793202695312
281,52,2017-06-10 04:21:00,0.911916917229,0.796916713179
282,52,2017-07-21 13:13:00,0.911553136518,0.794975205239
283,52,2017-07-11 02:02:00,0.924405647714,0.784169086073
284,52,2017-06-25 18:22:00,0.903703730635,0.786305615343
285,62,2017-07-20 12:12:00,0.914299157233,0.81852241553
286,62,2017-06-20 23:00:00,0.921711768502,0.796273697955
287,62,2017-06-27 19:26:00,0.908276239937,0.794411310792
288,62,2017-06-10 04:19:00,0.896246304314,0.817489918952
289,62,2017-07-21 13:14:00,0.899164344643,0.784743944499
290,62,2017-07-11 02:02:00,0.896581557936,0.784803901042
291,62,2017-06-25 18:22:00,0.900573520114,0.799395923587
292,4,2017-06-19 19:59:00,0.8989935919,0.81050290566
293,4,2017-06-25 06:08:00,0.894284882765,0.786037536696
294,32,2017-06-19 19:59:00,0.910394201058,0.789887339482
295,32,2017-06-25 06:11:00,0.918446816433,0.801964742842
296,2,2017-06-19 20:01:00,0.895600092324,0.803048871821
297,2,2017-06-25 06:08:00,0.901775978322,0.784427182917
298,3,2017-06-19 20:03:00,0.926985559674,0.809715269645
299,3,2017-06-25 06:09:00,0.896874796536,0.806017122625
300,11,2017-06-19 20:03:00,0.91703324573,0.800334395966
301,11,2017-06-25 06:09:00,0.896315745877,0.791014916582
302,46,2017-06-19 19:59:00,0.90022793443,0.794057088651
303,46,2017-06-25 06:09:00,0.910276490612,0.806285725559
304,47,2017-06-19 20:00:00,0.892392244753,0.795194037235
305,47,2017-06-25 06:10:00,0.902116487889,0.793520182792
306,43,2017-06-19 19:59:00,0.903974112932,0.80031890619
307,43,2017-06-25 06:09:00,0.909154380942,0.786533776305
308,18,2017-06-19 20:02:00,0.900079666476,0.787173103831
309,18,2017-06-25 06:09:00,0.904273955403,0.796557322549
310,78,2017-06-19 19:59:00,0.914681447808,0.80928762758
311,78,2017-06-25 06:08:00,0.897590557419,0.807764514315
312,24,2017-06-19 20:03:00,0.917959253598,0.81670307532
313,24,2017-06-25 06:09:00,0.913876216455,0.790799784477
314,75,2017-06-19 19:59:00,0.874896961503,0.783914826598
315,75,2017-06-25 06:08:00,0.904181700717,0.804120642963
316,60,2017-06-19 20:03:00,0.894837206679,0.795192410192
317,60,2017-06-25 06:11:00,0.903803726968,0.783991706844
318,31,2017-06-19 20:02:00,0.907411750885,0.793019756368
319,31,2017-06-25 06:12:00,0.903326904514,0.800396722525
320,60,2017-07-14 09:25:00,0.912260216488,0.803319319663
321,51,2017-07-14 09:25:00,0.896524671125,0.807037787278
322,4,2017-07-14 09:26:00,0.883632936355,0.789852016345
323,4,2017-07-24 03:29:00,0.899414540709,0.801073482395
324,4,2017-06-06 11:55:00,0.907705832567,0.783131633285
325,4,2017-05-25 03:08:00,0.925561078329,0.794872287912
326,4,2017-05-10 19:36:00,0.900328796151,0.790167947317
327,4,2017-06-02 10:28:00,0.894196307384,0.815583909685
328,4,2017-06-15 00:23:00,0.904347481913,0.791790784995
329,4,2017-05-26 07:50:00,0.902334390787,0.809484415136
330,4,2017-05-15 08:28:00,0.905600849182,0.793305258051
331,4,2017-07-11 21:53:00,0.887321816872,0.799707851689
332,32,2017-07-24 03:30:00,0.901028679256,0.789058226745
333,32,2017-06-06 11:59:00,0.907516315825,0.791289714318
334,32,2017-05-25 03:10:00,0.918850227378,0.789079176382
335,32,2017-05-10 19:36:00,0.888339466674,0.815499123262
336,32,2017-06-02 10:31:00,0.911028082459,0.796801370622
337,32,2017-06-15 00:24:00,0.909202122392,0.777879727462
338,32,2017-05-26 07:50:00,0.885132481853,0.788253336551
339,32,2017-05-15 08:30:00,0.908174759259,0.799537067759
340,32,2017-07-11 21:56:00,0.887837406652,0.791474381498
341,2,2017-07-24 03:33:00,0.91593365887,0.796184247141
342,2,2017-06-06 11:59:00,0.907353039169,0.810624908972
343,2,2017-05-25 03:09:00,0.888952264767,0.788525999881
344,2,2017-05-10 19:38:00,0.905281904582,0.806888058484
345,2,2017-06-02 10:32:00,0.897568465617,0.794153953212
346,2,2017-06-15 00:26:00,0.905643141955,0.808661923844
347,2,2017-05-26 07:53:00,0.907938986377,0.802269798902
348,2,2017-05-15 08:30:00,0.910925565373,0.780244428943
349,2,2017-07-11 21:56:00,0.897234786591,0.800230192858
350,3,2017-07-24 03:30:00,0.88500175028,0.802270876152
351,3,2017-06-06 11:58:00,0.909321822944,0.799249261225
352,3,2017-05-25 03:09:00,0.88761082504,0.805277198212
353,3,2017-05-10 19:37:00,0.902397627981,0.795034647891
354,3,2017-06-02 10:29:00,0.90783831208,0.805894971807
355,3,2017-06-15 00:24:00,0.913125911491,0.815749555054
356,3,2017-05-26 07:50:00,0.895848424816,0.768317981376
357,3,2017-05-15 08:32:00,0.892314036161,0.800943124207
358,3,2017-07-11 21:56:00,0.90025848012,0.809147095182
359,11,2017-07-24 03:29:00,0.896466367,0.793640991579
360,11,2017-06-06 11:55:00,0.903361524378,0.800210472406
361,11,2017-05-25 03:08:00,0.895680830508,0.80184112587
362,11,2017-05-10 19:38:00,0.894453599077,0.791244486847
363,11,2017-06-02 10:28:00,0.919658856041,0.790363500755
364,11,2017-06-15 00:24:00,0.897925013036,0.787084191388
365,11,2017-05-26 07:51:00,0.88550874239,0.790844405204
366,11,2017-05-15 08:31:00,0.923461457562,0.792738841219
367,11,2017-07-11 21:55:00,0.882658425299,0.810383129732
368,46,2017-07-24 03:32:00,0.896882590042,0.786526887789
369,46,2017-06-06 11:57:00,0.88948952362,0.785019571342
370,46,2017-05-25 03:10:00,0.908729302692,0.789235864249
371,46,2017-05-10 19:37:00,0.87410372719,0.791309284998
372,46,2017-06-02 10:32:00,0.908176428887,0.774135251423
373,46,2017-06-15 00:27:00,0.885530953591,0.794900974109
374,46,2017-05-26 07:54:00,0.891915428311,0.805077756635
375,46,2017-05-15 08:28:00,0.914561031401,0.798158083801
376,46,2017-07-11 21:54:00,0.882677481975,0.823744581807
377,47,2017-07-24 03:33:00,0.906305816021,0.774837095473
378,47,2017-06-06 11:58:00,0.88615815858,0.795068802273
379,47,2017-05-25 03:10:00,0.921294987193,0.813906197848
380,47,2017-05-10 19:40:00,0.899113432346,0.786720740976
381,47,2017-06-02 10:28:00,0.909519710817,0.795811695713
382,47,2017-06-15 00:27:00,0.894797826932,0.817473584072
383,47,2017-05-26 07:52:00,0.904643556546,0.807519819374
384,47,2017-05-15 08:30:00,0.893120287658,0.787369061835
385,47,2017-07-11 21:57:00,0.913811297355,0.796491737886
386,43,2017-07-24 03:31:00,0.91261182589,0.785207910439
387,43,2017-06-06 11:55:00,0.907481019784,0.80477082458
388,43,2017-05-25 03:09:00,0.909691324451,0.813512657098
389,43,2017-05-10 19:38:00,0.896632865632,0.783278849819
390,43,2017-06-02 10:31:00,0.896530027118,0.809213969262
391,43,2017-06-15 00:26:00,0.909796842541,0.808283147652
392,43,2017-05-26 07:53:00,0.917533457128,0.796677683906
393,43,2017-05-15 08:30:00,0.882312428831,0.807629945437
394,43,2017-07-11 21:54:00,0.895200627377,0.805492746991
395,18,2017-07-24 03:30:00,0.898367539043,0.803018729131
396,18,2017-06-06 11:56:00,0.898917600297,0.784469706902
397,18,2017-05-25 03:11:00,0.884221591642,0.808999996911
398,18,2017-05-10 19:36:00,0.902443421874,0.791656238138
399,18,2017-06-02 10:32:00,0.90889088886,0.804570673553
400,18,2017-06-15 00:24:00,0.907718534054,0.810072157899
401,18,2017-05-26 07:52:00,0.895323170325,0.798587252414
402,18,2017-05-15 08:32:00,0.896882964362,0.788222332947
403,18,2017-07-11 21:54:00,0.889561787739,0.780839004822
404,78,2017-07-24 03:32:00,0.869413372998,0.79706690468
405,78,2017-06-06 11:58:00,0.898770914798,0.78937824498
406,78,2017-05-25 03:10:00,0.892106620269,0.794736842194
407,78,2017-05-10 19:38:00,0.90303743182,0.806418012481
408,78,2017-06-02 10:32:00,0.917872430646,0.800211240367
409,78,2017-06-15 00:24:00,0.897718409718,0.797740082439
410,78,2017-05-26 07:52:00,0.911738866883,0.8065440171
411,78,2017-05-15 08:32:00,0.912741522909,0.810558491836
412,78,2017-07-11 21:55:00,0.892325247243,0.798837434369
413,24,2017-07-24 03:30:00,0.89100597403,0.80781156444
414,24,2017-06-06 11:57:00,0.901788474316,0.788831253308
415,24,2017-05-25 03:09:00,0.901982011247,0.770413316464
416,24,2017-05-10 19:38:00,0.913009628027,0.805158944244
417,24,2017-06-02 10:32:00,0.887256914758,0.808632679048
418,24,2017-06-15 00:24:00,0.891388110077,0.790239076387
419,24,2017-05-26 07:51:00,0.90012191846,0.80566122416
420,24,2017-05-15 08:31:00,0.909776019164,0.818316571412
421,24,2017-07-11 21:54:00,0.904632915677,0.809537848226
422,75,2017-07-24 03:33:00,0.886972578679,0.807683083938
423,75,2017-06-06 11:55:00,0.884531906493,0.812695284925
424,75,2017-05-25 03:08:00,0.90131353986,0.811703078156
425,75,2017-05-10 19:40:00,0.894746692281,0.784883292705
426,75,2017-06-02 10:28:00,0.884308447916,0.790088977014
427,75,2017-06-15 00:26:00,0.925329641781,0.817106238487
428,75,2017-05-26 07:52:00,0.889416821573,0.804114759009
429,75,2017-05-15 08:32:00,0.909428391349,0.816527357813
430,75,2017-07-11 21:57:00,0.905103461003,0.789809892216
431,60,2017-07-24 03:30:00,0.922294076718,0.7854287419
432,60,2017-06-06 11:58:00,0.881071269891,0.798098130959
433,60,2017-05-25 03:11:00,0.903670695352,0.779556706286
434,60,2017-05-10 19:40:00,0.907840844824,0.796505070648
435,60,2017-06-02 10:30:00,0.891580736638,0.787401608082
436,60,2017-06-15 00:25:00,0.882478897157,0.803551761229
437,60,2017-05-26 07:52:00,0.91287326197,0.805157249711
438,60,2017-05-15 08:32:00,0.902302917328,0.791610391596
439,60,2017-07-11 21:56:00,0.906463715288,0.810792383203
440,31,2017-07-24 03:32:00,0.909709115566,0.783871706283
441,31,2017-06-06 11:57:00,0.892753925377,0.798601974421
442,31,2017-05-25 03:09:00,0.905446555064,0.796868709564
443,31,2017-05-10 19:39:00,0.883311102981,0.772125167178
444,31,2017-06-02 10:28:00,0.900074838161,0.797712833266
445,31,2017-06-15 00:24:00,0.905270145748,0.793211117979
446,31,2017-05-26 07:54:00,0.889729341211,0.800358333767
447,31,2017-05-15 08:30:00,0.904463581458,0.792893010927
448,31,2017-07-11 21:56:00,0.914487804912,0.791121982693
449,86,2017-05-16 12:31:00,0.921967041562,0.782092364183
